date,turnover,transaction_cost,strategy,optimizer_status,optimizer_target_exposure,optimizer_exposure_limit,optimizer_objective,optimizer_signal_component,optimizer_risk_component,optimizer_crowding_component,optimizer_turnover_component,optimizer_ex_ante_volatility,optimizer_iterations
2023-08-07,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2023-08-14,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-08-21,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-08-28,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2023-09-04,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-09-11,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-09-18,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2023-09-25,0.9999999999999999,0.0003,momentum_top_quantile,,,,,,,,,,
2023-10-09,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2023-10-16,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-10-23,1.8000000000000003,0.00054,momentum_top_quantile,,,,,,,,,,
2023-10-30,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2023-11-06,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-11-13,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-11-20,1.8000000000000007,0.0005400000000000002,momentum_top_quantile,,,,,,,,,,
2023-11-27,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2023-12-04,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-12-11,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2023-12-18,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-12-25,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2024-01-02,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2024-01-08,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
